SampledValues1,SampledValues2
7.863336631649468,4.183139018694929
1.2383353757261137,3.9962810584893047
2.5381574296052394,4.3312114792117855
4.493623319625472,4.100173568218355
4.41146454418845,4.794225216899141
5.612789669453159,2.7389532512858534
0.820344685008939,3.792130255187655
1.8977024026798819,4.293158666281231
1.651358475100392,4.249768228271789
14.925868820099499,4.299252080331472
16.270972374335695,4.4078580718688265
10.719664444202992,3.7794443018808215
9.305608209721525,4.5530508827468825
0.799145414680274,4.4111732067894724
14.042649193985987,2.26215862448032
1.9262468975367724,2.2418428255694027
0.13661148788088745,4.293210493454766
12.506967854704435,4.040442018266485
8.265529709564232,3.600771892571397
13.080998117575627,3.133568163032095
1.3617961519270323,3.4499883002258005
0.28323844461686587,3.812010485699572
10.444434726161372,3.272931575995834
0.6777366171623898,3.724998334861245
2.916816916802059,3.6251812361377933
2.4589346298213792,3.2799557074541013
7.716750817076186,4.2105154711835056
6.01646829153736,4.522923541938875
0.5613651302709812,4.360199764908923
5.819915756325672,3.866300685589457
4.0104312283031565,3.515652549788368
7.073332628866773,3.412501516702504
8.046718208273195,4.949689432155839
1.3368863311204628,3.787047370241484
2.894801352997351,3.186711487516738
8.885055446046138,4.509159659102508
11.551030956571157,3.3236281530163283
1.7391435086087568,4.286546996351992
6.537752415626448,4.17497595762017
8.130343986437403,3.78919850338991
12.549172734554915,4.044693953947956
4.668292001487734,3.659266419586208
0.09099627842177709,2.4613758346480674
0.5356272792403549,4.222589439482533
1.6465459138052205,2.7051844252143216
3.732421858204403,3.601459007982679
4.13790560835092,4.773800977156338
1.4422595779066316,3.286924264755659
0.013008805764824669,3.5591691331929978
0.6336185156865649,2.9673504442704792
9.156386365737266,3.607974722006414
3.4951847871468718,4.370002953206699
11.629513147162294,3.9106557502186887
7.945171744061923,3.9004739500225254
0.6495771998555727,2.73269864606793
1.484840802782944,3.6193660334473168
3.2973770503878557,2.8267225378144523
7.782361325579058,3.6125888440121736
16.133269647751284,3.3454513790777103
15.03524445375648,4.872297377718423
0.5634596284500462,4.462881818728865
10.286339171459248,2.3002021565010824
0.8350611323147958,4.400458140448019
3.726051626522189,3.952915849067
0.32437338772264285,4.5577921916478665
10.179339839382155,4.909682270022667
7.271974505110283,3.271932395981583
1.631351026169574,4.503656024092461
0.28444275473547526,2.3970200622060682
2.756807130503133,4.093129094867482
0.9426597098809648,3.5161217920207286
4.403943778161222,4.125284747659325
8.189710390032497,4.015797627657111
0.47379349622813266,4.478658780889149
10.268516543316885,3.1539392864194093
11.45299947583636,4.5974918752737075
0.06448342531866148,3.8920724057347673
3.935344459473546,3.690328807433517
1.75876802939626,4.7812877612532665
16.056389870086466,3.505058989069356
2.884624172393032,3.8135160976983316
4.474271975204626,3.9245994442175354
5.102755321561876,2.9927510234720307
2.0019417985748396,3.724530410639649
2.85598250718802,3.719325754926641
6.351250726669213,4.2726231436769275
5.596067661349648,4.3006514568328775
6.904556805282779,2.9837599920308655
0.5042970458500367,3.8990787571296686
14.776724061569533,4.500096411541747
1.1476762314880031,3.7258919655745517
2.3518431338849215,2.8539194142073665
4.51101683456289,4.504568413875607
7.114817934672834,3.3149197552434018
0.24840238962843122,3.6715544697201223
4.43641231405576,4.649765063869006
2.6726198834744648,4.843594044012337
2.4571588906019812,3.2028860368504946
4.6734628147266575,3.4117018065639106
1.7653729319435463,3.263341809658844
