SampledValues1,SampledValues2
5.122480912799927,62.522894446027294
4.909761443226786,56.25400279847625
5.198159644035043,66.43765597290327
2.2902122978485364,106.84710182190616
4.133176714412784,51.8540050028468
1.6187961508326443,96.04892189664803
1.9205022472380904,77.10625068768469
2.118561010258718,106.02399383236727
2.2500396449662903,58.81804822264018
5.844135201938105,57.951838323833066
2.3873271071912443,80.37708924960934
1.627218190056107,97.64362276087599
5.549251632860895,70.00187908895082
5.661747370442857,96.88088067581727
1.4914145171041662,61.79603675400196
4.965441732053658,48.518426950924955
1.419975469185421,89.71665256661554
2.5383201526556913,35.52175571212641
5.645556510376681,47.67521206437189
5.381620103540397,56.00627474999875
1.9104459108760865,63.43497570504435
4.449901613268415,84.42915999556708
2.2298745912690303,59.0439734922455
1.9776974953604922,64.77842804830826
1.74934822591911,92.49625863553757
4.322678497294479,78.54458807096125
1.9007494921371326,46.987116481385776
5.089997965653173,63.39639795593702
2.228669711000292,64.26137178346552
5.017366570959714,62.6554340735076
2.066650213510509,100.41801784730514
5.070571342656686,47.427211468530295
1.917389080222332,52.61374903461364
4.627598312811967,51.489029411070895
4.9812012981140406,96.78914435721555
4.865612523528244,95.82683600321754
2.073810972012996,55.76188044312068
4.886086551288156,83.9260565093278
1.919754431705933,61.19724502968134
4.240498107267008,71.29442281491636
1.403404691150309,60.9286415101381
1.952931739705623,110.55386630146869
4.702852485417939,79.46525333972535
4.583381758145903,70.83312600726936
1.9115676772288048,103.28879585618978
4.736066359376956,53.010002234342835
4.46360184559248,99.3355511864543
2.1138915700317336,58.955329454805394
1.3335122751021706,52.80374483132808
1.817540753110054,61.45996669961147
1.6421286030953786,60.21515072107941
1.4791664048164799,55.96384258619058
1.5365791230627468,56.70205031346755
4.213536896909191,50.37058134873845
1.4539911038379787,93.73473958227406
4.576197047815162,60.000321234887075
5.091372674109332,66.68358925376076
5.091290437991455,101.50103650821833
2.1369944131718714,70.77006107493145
4.758431018765109,77.04797693549106
5.087005267643949,63.03735761319851
2.639589777089448,56.261942286687685
5.395698955432528,85.13236293087294
4.248474893215013,48.59942232786359
5.3426681311716315,101.37558943513591
2.375370639938243,92.72312781109085
1.5142580905432552,108.3427650558524
4.93165556552791,65.74502510271158
4.563944332773676,60.25859008178577
1.960671947633256,64.50490081586798
2.731701205530946,91.34083582265059
5.446702027123815,100.11215788094765
5.294627317208299,29.256137932751372
2.2204253872693105,77.45595932193464
1.619388041263951,83.81609580053289
1.896006256690323,68.19583847990387
2.4763189222432205,89.75825144461807
1.8790490871498502,51.46352214234053
1.46009549472915,53.94345723816298
4.630455575433681,49.36872679291246
1.8127217924254566,49.887803583107356
4.82017625659359,73.34023324384185
4.601341224666248,47.739851073972915
2.5799811475200944,83.68709874916789
4.808347703176248,102.50595731452718
1.975708658310516,66.52448596946752
4.734109634026611,64.35572936400797
4.787460324043873,101.21252640991663
4.702028678819926,55.62386131295907
1.3498695506955267,90.42898845117688
2.381531311731104,108.02953464002901
4.532733645487598,107.4701379411099
4.094781490996306,59.08179440905871
1.6866362548204674,46.439588203667114
2.7780951013864073,51.53009338740605
1.5837561602396337,64.1631433449147
1.938953928008682,101.40447995363303
4.748867276946199,95.35417792617682
2.178148299933228,91.50533579084717
5.486223337124709,54.82472987290317
1.5587659262854523,64.27832516148655
5.084851459540451,55.709423026745526
1.9781394471451348,108.75113003485988
5.826107570133978,56.75324355811481
2.4709879904500234,38.24973513786843
5.6911880413584,54.1000831325078
2.1901715276676343,114.74719527194183
5.046330495129325,63.00964389472531
5.645860426360697,76.44310009271824
4.9146480483120065,103.73304590325593
1.975525888059307,58.07434373855196
4.535616501011294,76.4568210571664
2.5860454457115867,109.56450135134702
5.532590936329134,103.28755223938288
5.287312359836799,43.31425135234582
4.834929423267307,75.22296270519341
5.02718743035007,50.67790685158998
2.6887294718163584,105.01114815688409
4.26483481344264,89.73681121628684
1.9245777951997067,59.78888145439629
1.8264265254153946,73.90828549174643
5.201881842522129,75.70168217160091
4.466360639493744,43.77573826720287
2.373399049822111,52.1386817383418
2.37964417250969,74.33793300944504
4.740719792078223,103.97169469348226
4.917667522364839,59.796860531031705
2.5399475968141147,100.63765352044415
5.087389847844555,78.32253730857349
4.912002942974048,62.75086808142847
5.7784225462238465,67.804928483992
2.8481007421404145,67.81191012885454
4.911129726341311,106.65108890065224
5.110292963184509,71.67794457533586
1.7640350577603274,96.82885644798591
5.3721363304783125,106.32161983298532
1.7578440824298491,63.15789356658067
5.179773585261135,70.30941492354363
4.34268889512163,104.48536272440154
5.2808948903640385,56.728910272471964
5.557728885179484,55.778704101383994
5.439460477395377,53.813762243728085
5.237134722844121,40.46403469012081
5.068747010041803,111.05685585483221
2.0168273603996174,65.2717624601604
1.598313782160024,106.20319304727596
4.435634827607306,81.31036279531581
4.643258755026858,82.39467784095794
1.8362897215555556,98.22001434079023
1.6724044542027143,51.38387184420236
2.570142741575034,82.56846707878378
1.5615255787020783,94.93152702739194
4.503870011845262,104.08585227620793
5.19116978601471,58.73455667167027
4.314832799504537,60.82502419019857
2.5532743525578896,104.50519276304883
1.6608933778728436,76.01783793273776
4.54083423767058,94.92274474617811
4.679769640171292,84.91491976132733
4.451847364444907,55.14580178420982
4.711750541884043,98.5272500050286
1.7455026918609668,106.90463266102724
2.7792904493963464,61.646635885418235
2.062564430613035,65.11429025354855
4.536831052801369,47.368311069851075
5.02547723977281,59.22602643578756
5.327545525758898,101.28768977822816
4.510365259075795,104.30105231753558
4.761407616846176,61.433599698050394
1.9768679648925964,101.17954470258148
2.188582697554659,67.84435875594593
4.4907778168037185,46.30410894639418
4.388377277470608,56.14774468336471
1.5120176509773267,102.38053872955398
5.5607783524545376,55.56774104782097
2.8350616810524634,105.16139296985207
4.424545862559241,102.82574583380926
1.7568429525111786,46.56424394728685
1.62872458582673,57.26831427971829
5.203670410788015,92.62651351929908
1.722355426215989,48.60801145318894
5.178249307147759,45.75376611278672
5.044411454581477,77.06050696953433
4.60469111719023,73.25193646494286
2.2091940984180627,57.341216238772745
1.9202587878472634,61.76533065974305
2.138723744496652,102.46513798304298
4.836059111646408,72.76338058709715
5.00283912991469,77.17039978800894
5.080780045760825,72.6129316599145
1.446966206389671,103.60549221441323
2.1408392598913957,95.89561948471558
1.8919632286268184,97.86037017615396
5.519940434217884,62.94572921213557
5.123224205729206,51.806178767534846
5.242373118692465,98.10496826973291
5.0560553137325295,60.65217499546906
2.3047189883734633,45.617161295025234
5.39473466483151,72.62013448248615
1.4938104147217963,92.12057948289221
4.81897818975643,67.08092490947412
5.360753727077951,71.90084500094794
1.8285994958489513,57.97624542083231
5.926043021537426,44.444473862722624
2.260017719141636,53.41238202648885
5.258797187309416,47.38036818498585
5.367173629194562,108.91476328617924
4.063484132755464,73.696273341299
4.798555943641986,57.110522048024826
5.578153594641718,51.18344401704453
5.092515303345311,106.3751453429397
5.815127239581159,104.92163290235578
2.669349189557437,102.84694395806672
